algorithm_name,makespan,cost,energy,dataset_used
SA_MultiObjective,326.2875,2591.9592,108727.4693,task80
SA_MultiObjective,327.9310,2233.0552,107326.9251,task80
SA_MultiObjective,289.3748,2269.4971,100505.6600,task80
SA_MultiObjective,353.9423,2581.9152,106104.8995,task80
SA_MultiObjective,298.0624,2630.4197,105245.9312,task80
SA_MultiObjective,308.9688,2427.1819,92320.1269,task80
SA_MultiObjective,315.7827,2250.7396,99257.5643,task80
SA_MultiObjective,330.7988,2473.4475,109657.8055,task80
SA_MultiObjective,321.4658,2235.8105,92942.4269,task80
SA_MultiObjective,315.0119,2470.4194,111615.6920,task80
SA_MultiObjective,378.3883,2394.3400,114279.3259,task80
SA_MultiObjective,340.3105,2240.1502,107321.0855,task80
SA_MultiObjective,318.6126,2200.7722,102264.7998,task80
SA_MultiObjective,282.6557,2326.2450,104075.4366,task80
SA_MultiObjective,362.4296,2498.3234,110950.6848,task80
SA_MultiObjective,343.2608,2547.5839,115346.2034,task80
SA_MultiObjective,269.9310,2086.8061,93078.4627,task80
SA_MultiObjective,364.3300,2521.6664,110029.4244,task80
SA_MultiObjective,347.7028,2573.5594,109968.4161,task80
SA_MultiObjective,369.2257,2608.7076,111829.6027,task80
SA_MultiObjective,327.6680,2527.2898,105056.8882,task80
SA_MultiObjective,362.0379,2362.6088,107033.1139,task80
SA_MultiObjective,374.7090,2292.2325,114812.0798,task80
SA_MultiObjective,305.6291,2384.8417,110820.4516,task80
SA_MultiObjective,402.2276,2306.9864,115464.1213,task80
SA_MultiObjective,300.5566,2475.3455,116326.9513,task80
SA_MultiObjective,341.8813,2337.9849,98358.8230,task80
SA_MultiObjective,328.2746,2451.3132,103790.5763,task80
SA_MultiObjective,360.3787,2470.1270,110873.9560,task80
SA_MultiObjective,321.6061,2475.4370,107161.5121,task80
SA_MultiObjective,355.6624,2634.9487,122273.1268,task80
SA_MultiObjective,302.0586,2551.1520,116006.4153,task80
SA_MultiObjective,341.4228,2713.6287,111869.2163,task80
SA_MultiObjective,285.6758,2380.9741,105390.7569,task80
SA_MultiObjective,287.5609,2311.8109,104252.5484,task80
SA_MultiObjective,399.8369,2653.0707,122823.5940,task80
SA_MultiObjective,318.4366,2547.9170,116567.1399,task80
SA_MultiObjective,305.4774,2174.4078,97676.4555,task80
SA_MultiObjective,285.9615,2222.1228,100926.5682,task80
SA_MultiObjective,350.0395,2481.4302,112388.6581,task80
SA_MultiObjective,326.6017,2342.0231,107340.2703,task80
SA_MultiObjective,316.3107,2218.1972,103748.3909,task80
SA_MultiObjective,345.5831,2146.2651,103720.7318,task80
SA_MultiObjective,285.5842,2239.3263,99190.0564,task80
SA_MultiObjective,313.0932,2257.7966,90712.6603,task80
SA_MultiObjective,331.9129,2486.8789,99525.4847,task80
SA_MultiObjective,336.2717,2386.5304,123965.3774,task80
SA_MultiObjective,322.4359,2206.9134,104463.8364,task80
SA_MultiObjective,354.5364,2420.0348,93481.0681,task80
SA_MultiObjective,309.3681,2219.6954,97822.1278,task80
SA_MultiObjective,306.5800,2365.7978,100340.8673,task80
SA_MultiObjective,351.2596,2291.1885,101688.0623,task80
SA_MultiObjective,361.7829,2451.4505,114585.4857,task80
SA_MultiObjective,357.6983,2359.5608,106822.1543,task80
SA_MultiObjective,321.8225,2497.4865,109910.2295,task80
SA_MultiObjective,274.8283,2386.5324,102465.4880,task80
SA_MultiObjective,373.0140,2470.2782,115952.0214,task80
SA_MultiObjective,331.0871,2315.8914,101947.2021,task80
SA_MultiObjective,332.1804,2439.3452,107798.8462,task80
SA_MultiObjective,391.7708,2420.0950,111024.8830,task80
SA_MultiObjective,315.7342,2431.0075,107851.4279,task80
SA_MultiObjective,307.0643,2305.9299,103699.4289,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
MOWOA,858.5291,753.7542,66165.0361,task80
WOASA,478.0833,1794.1400,83965.7468,task80
WOASA,334.5348,1577.3779,80459.1448,task80
WOASA,315.5490,1723.3771,72421.2645,task80
WOASA,389.8144,1374.0995,77162.0456,task80
WOASA,720.0781,1932.1122,96120.5901,task80
WOASA,326.3812,1503.3451,82587.1107,task80
WOASA,625.6512,1772.2181,87478.8980,task80
WOASA,405.7966,1664.5555,75822.2399,task80
WOASA,340.9749,1512.4584,73375.2701,task80
WOASA,462.7346,1931.2459,92451.0891,task80
WOASA,408.3485,1284.6915,74683.7226,task80
WOASA,394.0980,1235.1267,73840.7776,task80
WOASA,435.9977,1311.5012,62292.4000,task80
WOASA,548.4555,1831.2207,91254.5660,task80
WOASA,377.9571,1720.3228,94319.7943,task80
WOASA,389.3234,1412.8250,75024.7542,task80
WOASA,324.2172,1721.8347,88423.5382,task80
WOASA,341.2315,1373.0511,81435.9340,task80
WOASA,589.3977,1928.9643,100551.1983,task80
WOASA,455.9197,1294.3325,73101.4287,task80
WOASA,548.1529,1553.8951,84338.6140,task80
WOASA,590.0533,1531.7144,87142.6186,task80
WOASA,303.5460,1367.0645,70758.9183,task80
WOASA,484.6461,1414.0002,83764.2227,task80
WOASA,316.5685,1549.0067,78730.0296,task80
WOASA,376.3864,1388.8275,75032.7537,task80
WOASA,341.5238,1535.4959,53049.7428,task80
WOASA,552.7057,1620.7836,82331.5070,task80
WOASA,421.0833,1723.8462,86294.8629,task80
WOASA,627.7817,1798.6776,91949.1048,task80
WOASA,597.8105,1557.0344,85030.6571,task80
WOASA,439.1036,1444.9581,85338.5067,task80
WOASA,524.4058,1398.3381,80890.5674,task80
WOASA,404.9749,1412.2162,78441.7673,task80
WOASA,395.9464,1558.3602,79961.1143,task80
WOASA,379.5002,1487.6472,91485.8692,task80
WOASA,433.2733,1375.8292,78421.1572,task80
WOASA,354.9073,1430.4956,72155.1743,task80
WOASA,669.3561,1863.8988,97211.5498,task80
WOASA,634.3613,1637.1130,89621.7576,task80
WOASA,551.6137,1581.2431,87815.3321,task80
WOASA,333.7940,1317.8642,56077.3222,task80
WOASA,455.2267,1707.6010,85633.9356,task80
WOASA,292.2367,1623.4929,78246.0294,task80
WOASA,473.5581,1842.3748,92472.6857,task80
WOASA,374.3533,1308.2404,73593.2010,task80
WOASA,504.5969,1457.6013,88109.0061,task80
WOASA,317.6231,1445.4785,74571.5187,task80
WOASA,441.4469,1648.5329,86477.7301,task80
WOASA,453.3098,1226.3099,75857.3685,task80
WOASA,432.2843,2133.6015,83978.4965,task80
WOASA,403.3000,1278.6926,72440.4799,task80
WOASA,412.8414,1498.6193,72535.6917,task80
WOASA,482.1822,1291.6069,77085.5188,task80
WOASA,464.7251,1207.2812,72153.6873,task80
WOASA,530.6897,1680.6023,91051.6152,task80
WOASA,370.4478,1676.8239,86143.0049,task80
WOASA,402.3769,1386.8785,81572.4500,task80
WOASA,342.4629,1703.3074,81451.6150,task80
WOASA,397.2686,1495.3995,82950.3920,task80
WOASA,363.6924,1311.4263,72078.4691,task80
WOASA,443.6137,1392.1051,75915.0397,task80
WOASA,460.3983,1498.8211,80606.5169,task80
WOASA,467.5317,1512.8099,85183.6877,task80
WOASA,550.0545,1536.5921,81026.8729,task80
WOASA,412.2016,1513.1595,83024.1256,task80
WOASA,413.3463,1238.7027,77937.0540,task80
WOASA,610.5904,1787.1944,83374.9877,task80
WOASA,522.0833,1765.8041,78425.3654,task80
WOASA,367.9749,1202.9558,65990.9136,task80
WOASA,320.7472,1367.4497,52124.4769,task80
WOASA,314.0732,1353.2818,53594.9382,task80
WOASA,515.1795,1756.7946,91235.6429,task80
WOASA,489.3175,1910.8206,94443.1356,task80
WOASA,645.0918,1631.5060,83753.6763,task80
WOASA,431.8042,1049.7504,68573.6023,task80
WOASA,514.6901,1396.0454,83924.6122,task80
WOASA,446.5854,1812.1494,80186.6146,task80
WOASA,375.7293,1521.4991,76051.1192,task80
WOASA,404.9073,1795.1057,94546.8130,task80
WOASA,360.9749,1432.9977,77298.9989,task80
WOASA,514.7879,1457.9538,81816.0910,task80
WOASA,402.4887,1372.2934,75856.7514,task80
WOASA,424.6041,1401.7593,70168.2019,task80
WOASA,422.9251,1393.9504,75101.9187,task80
WOASA,343.9132,1600.1471,75547.5801,task80
WOASA,387.7100,1246.1260,77459.6485,task80
WOASA,431.2599,1459.2984,79406.4519,task80
WOASA,564.6924,1122.6116,71964.8005,task80
WOASA,361.7985,1639.6953,66242.2532,task80
WOASA,444.6233,1458.3547,78931.7034,task80
WOASA,358.1041,1660.0819,86849.9395,task80
WOASA,403.1146,1706.9484,91572.7206,task80
WOASA,481.0202,1829.1440,91636.0422,task80
WOASA,499.6305,1133.7415,69263.2842,task80
WOASA,425.2533,1351.6736,77459.2315,task80
WOASA,479.0706,1580.7525,84851.8485,task80
WOASA,307.7353,1197.6045,47296.4326,task80
WOASA,510.8704,1717.5607,90057.9409,task80
WOASA,388.9047,1552.1293,79954.5474,task80
WOARDA,539.0970,814.9453,63813.8476,task80
WOARDA,548.0970,845.2307,70987.9878,task80
WOARDA,361.9754,1631.8253,90796.4957,task80
WOARDA,858.5291,753.7542,66165.0361,task80
WOARDA,380.6172,1384.3036,50659.6313,task80
WOARDA,489.8729,1276.1857,81972.2711,task80
WOARDA,639.6043,869.3833,76570.1929,task80
WOARDA,531.5847,989.1104,91738.7026,task80
WOARDA,381.9852,1420.1346,89685.3270,task80
WOARDA,464.4518,1538.1176,89052.3480,task80
WOARDA,364.1062,1622.9800,94449.2157,task80
WOARDA,352.6563,1286.6049,69466.4184,task80
WOARDA,520.4326,975.7487,82319.9632,task80
WOARDA,437.7855,1531.1410,106697.7255,task80
WOARDA,557.9504,1285.2863,84865.0305,task80
WOARDA,333.2679,1285.8792,78579.0020,task80
WOARDA,469.7792,1148.7393,86439.8451,task80
WOARDA,475.1753,1226.1173,83357.9534,task80
WOARDA,267.1569,1608.3921,64868.2253,task80
WOARDA,307.7330,1411.0220,83012.3578,task80
WOARDA,286.8279,1393.6546,72060.0262,task80
WOARDA,489.4403,1318.4098,85892.6392,task80
WOARDA,736.1406,782.1485,68827.3141,task80
WOARDA,433.6332,1395.8597,87622.2305,task80
WOARDA,460.4699,867.8714,51725.0291,task80
WOARDA,550.5079,1247.2321,97095.7285,task80
WOARDA,484.2805,1419.2108,67378.3853,task80
WOARDA,604.0426,1469.2736,89736.1880,task80
WOARDA,555.1058,1108.9337,85633.6536,task80
WOARDA,471.4154,1228.5954,80511.5448,task80
WOARDA,624.1552,807.5282,67819.0825,task80
WOARDA,497.3716,990.2833,82790.9855,task80
WOARDA,465.4322,1836.3950,100932.7808,task80
WOARDA,446.4969,1213.2556,77232.1680,task80
WOARDA,601.8600,2512.8036,112988.1891,task80
WOARDA,555.6661,846.2288,76829.3762,task80
WOARDA,449.6410,1660.8966,110495.4810,task80
WOARDA,425.3204,1278.2903,77805.1154,task80
WOARDA,858.5291,753.7542,66165.0361,task80
WOARDA,655.5247,793.4885,67972.3913,task80
WOARDA,570.9504,1249.0047,87365.3731,task80
WOARDA,568.5092,816.2035,68106.0930,task80
WOARDA,446.2966,936.4828,64905.8635,task80
WOARDA,679.8986,1283.7907,82994.8336,task80
WOARDA,543.4768,1298.7488,91242.8902,task80
WOARDA,540.8796,814.3259,61653.0336,task80
WOARDA,331.4120,1551.2972,80056.4075,task80
WOARDA,462.4845,885.6050,64566.7171,task80
WOARDA,403.0865,1703.9074,104087.2258,task80
WOARDA,481.1869,1253.1104,79908.4908,task80
WOARDA,339.2664,1534.9700,87947.7156,task80
WOARDA,417.0920,1156.3634,73595.0906,task80
WOARDA,635.8474,1877.4757,84442.8494,task80
WOARDA,858.5291,753.7542,66165.0361,task80
WOARDA,522.4707,880.3178,69858.8477,task80
WOARDA,611.6332,1049.0811,82079.0155,task80
WOARDA,428.6758,1111.6976,78802.2037,task80
WOARDA,411.4049,1284.4599,85528.4025,task80
WOARDA,416.6136,1159.6595,72960.5886,task80
WOARDA,587.5291,970.5456,69824.4549,task80
WOARDA,787.1037,894.8676,69877.3950,task80
WOARDA,398.8000,1123.9583,64893.0872,task80
WOARDA,440.2231,993.5026,55933.4309,task80
WOARDA,546.3612,924.8422,77817.3090,task80
WOARDA,460.5268,1107.3264,78526.0518,task80
WOARDA,567.2325,809.5539,65565.8721,task80
WOARDA,566.4449,906.3050,81147.4855,task80
WOARDA,384.8773,1175.6908,71885.3445,task80
WOARDA,576.8463,1299.4474,84475.3861,task80
WOARDA,365.4177,1413.7948,77669.3646,task80
WOARDA,309.7162,1525.1486,72050.5368,task80
WOARDA,799.6332,790.7978,71914.1066,task80
WOARDA,349.8907,1849.6008,84657.2093,task80
WOARDA,330.9285,1733.4457,93079.6219,task80
WOARDA,407.2088,1216.8945,77877.6208,task80
WOARDA,363.4444,1201.4017,61843.2786,task80
WOARDA,858.5291,753.7542,66165.0361,task80
WOARDA,641.8285,1081.1381,94965.6838,task80
WOARDA,334.9119,1320.9565,59412.6342,task80
WOARDA,309.2126,1808.1662,90237.9971,task80
WOARDA,584.4361,820.7800,69149.3001,task80
WOARDA,633.1169,796.7578,67486.4409,task80
WOARDA,590.9504,805.0851,65508.3684,task80
WOARDA,484.4424,1035.2993,72872.4141,task80
WOARDA,448.7457,1341.2873,94646.7699,task80
WOARDA,630.1559,1573.4324,91395.7494,task80
WOARDA,360.2141,1507.7714,90152.9840,task80
WOARDA,537.8021,1136.3351,81390.5537,task80
WOARDA,341.3787,1162.9682,64589.8902,task80
WOARDA,643.2497,1197.5643,82063.1681,task80
WOARDA,279.4550,1379.1318,49694.7095,task80
WOARDA,401.1837,1372.2750,92680.8451,task80
WOARDA,339.9893,1354.0376,50371.6068,task80
WOARDA,465.6213,1425.3037,92387.8915,task80
WOARDA,353.4465,1261.4901,63393.6318,task80
WOARDA,619.9525,799.9108,67271.3772,task80
WOARDA,348.8173,1676.9004,92375.6637,task80
WOARDA,448.2265,970.4195,72764.5205,task80
WOARDA,797.4200,764.6786,67234.8389,task80
WOARDA,269.9757,1483.1329,68692.6439,task80
RDA,330.6921,1547.3492,72392.2083,task80
RDA,376.7307,1502.1867,80051.2001,task80
RDA,388.6383,1762.3238,87923.3714,task80
RDA,320.6889,1549.2666,84901.6267,task80
RDA,338.2043,1495.4146,82129.1439,task80
RDA,456.9465,1729.7555,87491.7642,task80
RDA,374.1869,1802.1445,82902.4302,task80
RDA,517.7657,1560.3944,89659.2762,task80
RDA,365.3261,1434.4725,74704.5610,task80
RDA,457.4918,1793.2721,67882.4583,task80
RDA,324.0227,1502.9389,80900.0926,task80
RDA,406.4754,1861.2945,87529.6326,task80
RDA,318.5038,1646.8122,90469.4523,task80
RDA,308.2398,1445.7318,73601.7480,task80
RDA,325.8392,1584.8616,76274.1563,task80
RDA,332.6433,1454.9411,87050.4006,task80
RDA,381.3718,1520.0336,63846.6932,task80
RDA,396.2417,1827.6594,65060.6057,task80
RDA,329.0766,1683.4598,62506.2442,task80
RDA,376.3658,1607.5301,74905.8322,task80
RDA,393.7119,1585.5603,79825.0468,task80
RDA,308.8489,1486.0167,80763.2345,task80
RDA,282.7769,1601.4552,73659.9949,task80
RDA,301.6563,1600.1185,82052.8736,task80
RDA,429.0695,1833.1229,80859.6600,task80
RDA,339.7582,1617.7590,83821.3725,task80
RDA,317.4708,1670.1303,81176.2854,task80
RDA,329.0191,1754.5362,87938.4958,task80
RDA,313.7575,1343.0506,75245.0386,task80
RDA,428.3658,1733.3614,89299.6673,task80
RDA,328.5905,1478.5701,82748.5208,task80
RDA,333.3390,1802.8554,91962.4075,task80
RDA,384.1123,1562.0900,77684.6028,task80
RDA,333.7593,1591.4862,84999.5028,task80
RDA,307.8492,1382.6031,67075.8506,task80
RDA,384.0875,1455.5414,88116.4859,task80
RDA,336.3456,1265.1293,50195.6265,task80
RDA,357.7419,1640.4787,90056.3586,task80
RDA,313.7374,1631.7611,88744.4857,task80
RDA,332.0852,1500.2458,62270.9321,task80
RDA,281.6843,1659.0061,66632.1911,task80
RDA,425.6261,1712.2907,87394.2145,task80
RDA,301.9770,1506.2773,75703.3489,task80
RDA,322.6275,1621.6788,56567.4260,task80
RDA,350.4689,1662.6253,72754.3698,task80
RDA,326.1737,1758.1019,90357.1423,task80
RDA,556.3711,1779.1379,91632.4528,task80
RDA,421.0447,1771.6713,97996.0836,task80
RDA,323.8444,1669.7748,83946.8597,task80
RDA,297.0970,1413.4264,82548.1911,task80
RDA,486.8909,1691.2165,68295.1158,task80
RDA,441.0950,1638.1300,65079.3312,task80
RDA,480.2885,1820.8813,67829.5061,task80
RDA,339.1040,1555.7183,82187.4535,task80
RDA,394.9355,1859.1233,90818.7859,task80
RDA,311.8178,1518.4118,68140.4413,task80
RDA,371.8459,1401.1820,60257.1016,task80
RDA,310.2089,1439.4107,71431.0945,task80
RDA,440.9735,1751.2588,85087.4076,task80
RDA,369.8564,1568.4070,89461.5102,task80
RDA,437.5211,1765.9150,96190.0306,task80
RDA,448.0705,1681.7616,90012.6141,task80
RDA,369.0746,1511.2363,87530.5814,task80
RDA,305.8335,1646.8849,86110.1458,task80
RDA,309.9014,1762.6951,93601.9681,task80
RDA,339.2343,1378.3376,61082.4694,task80
RDA,401.0655,1852.7182,71684.8162,task80
RDA,379.8092,1768.7918,84396.4715,task80
RDA,400.7678,1654.1389,68168.6433,task80
RDA,401.8447,1726.0769,90317.1348,task80
RDA,317.9073,1605.9924,78547.1222,task80
RDA,380.4651,1918.1248,94105.0098,task80
RDA,337.3621,1494.2980,82739.1495,task80
RDA,301.1896,1686.6264,90870.5211,task80
RDA,349.5099,1463.9984,89853.1944,task80
RDA,298.2717,1674.9172,81887.6467,task80
RDA,287.4141,1772.5032,78420.4666,task80
RDA,360.0680,1577.0778,72153.6510,task80
RDA,373.7144,1767.2960,96589.8716,task80
RDA,337.6216,1545.5830,74791.8916,task80
RDA,399.5094,1609.7849,69334.0828,task80
RDA,311.1307,1564.5384,74266.3946,task80
RDA,350.4446,1778.1858,92119.2964,task80
RDA,391.1017,1661.5788,82949.7604,task80
RDA,500.6261,1756.8987,71694.3855,task80
RDA,283.4883,1562.0734,82629.3935,task80
RDA,371.9212,1511.3849,82889.2990,task80
RDA,409.0972,1637.4665,87432.6919,task80
RDA,414.0747,1585.5648,81386.0259,task80
RDA,300.1364,1593.6722,78183.5726,task80
RDA,308.9345,1598.8353,79236.3685,task80
RDA,338.3410,1593.9260,69243.8908,task80
RDA,442.6292,1691.7087,81440.6702,task80
RDA,322.5499,1530.5410,76673.9611,task80
RDA,302.2733,1312.5217,57898.5576,task80
RDA,315.8572,1407.1133,59113.0538,task80
RDA,414.5592,1737.4599,77843.7542,task80
RDA,387.8227,1662.5280,74195.2100,task80
RDA,417.8587,1678.4173,68743.1933,task80
RDA,391.5256,1786.1511,84581.9141,task80
SA_MultiObjective,532.8883,3716.4030,173433.2579,task120
SA_MultiObjective,559.0993,3758.7254,175996.6996,task120
SA_MultiObjective,546.6376,4004.5537,184657.1793,task120
SA_MultiObjective,561.0021,3822.8029,185773.2801,task120
SA_MultiObjective,512.3677,4087.8542,199566.5868,task120
SA_MultiObjective,517.7908,3536.9905,170492.6357,task120
SA_MultiObjective,536.2026,3758.4640,194377.9320,task120
SA_MultiObjective,534.4669,4052.0526,180189.8731,task120
SA_MultiObjective,525.6681,3924.3298,179657.9270,task120
SA_MultiObjective,475.2097,3853.1355,194923.1786,task120
SA_MultiObjective,535.1865,3940.0823,173048.4589,task120
SA_MultiObjective,572.0548,3482.5321,173473.9137,task120
SA_MultiObjective,518.5110,4175.9718,190106.2542,task120
SA_MultiObjective,554.9677,4062.2092,193130.1422,task120
SA_MultiObjective,554.2621,4098.4966,195558.9594,task120
SA_MultiObjective,478.1521,3786.5593,174160.5728,task120
SA_MultiObjective,465.5078,3921.1168,183340.1996,task120
SA_MultiObjective,513.2895,3837.0709,189832.2615,task120
SA_MultiObjective,548.6043,3788.5734,164864.6077,task120
SA_MultiObjective,580.9677,3813.2414,185301.6805,task120
SA_MultiObjective,523.1529,3871.2447,181114.0334,task120
SA_MultiObjective,537.6249,4059.0730,182142.2617,task120
SA_MultiObjective,506.1900,3973.0183,208462.7183,task120
SA_MultiObjective,535.3526,3784.3239,170056.5720,task120
SA_MultiObjective,521.6462,3953.0241,204300.2476,task120
SA_MultiObjective,576.3231,3976.6635,178435.8904,task120
SA_MultiObjective,514.5002,3963.5797,181176.5459,task120
SA_MultiObjective,514.1182,3945.6334,204146.8290,task120
SA_MultiObjective,511.4726,3969.1257,180665.5769,task120
SA_MultiObjective,559.2782,4054.3265,195962.5596,task120
SA_MultiObjective,511.5848,3818.0497,189756.8642,task120
SA_MultiObjective,505.0736,4064.0794,187852.0383,task120
SA_MultiObjective,548.3527,3954.2903,158207.0012,task120
SA_MultiObjective,533.6480,3477.9903,180067.5378,task120
SA_MultiObjective,563.7011,3872.7905,166837.6742,task120
SA_MultiObjective,523.0984,3721.4921,181535.0819,task120
SA_MultiObjective,515.9528,3979.3365,173548.4714,task120
SA_MultiObjective,453.6117,3446.1244,164381.2838,task120
SA_MultiObjective,527.2284,3488.2597,164725.1370,task120
SA_MultiObjective,456.7953,3755.8096,175484.7192,task120
SA_MultiObjective,519.9708,3933.0605,186614.8248,task120
SA_MultiObjective,551.4638,3556.8206,178474.7447,task120
SA_MultiObjective,548.5374,3979.2198,187569.7386,task120
SA_MultiObjective,540.4260,3913.7042,190228.0910,task120
SA_MultiObjective,501.6308,4023.4206,190299.9933,task120
SA_MultiObjective,503.5362,3755.8137,177299.5933,task120
SA_MultiObjective,581.0106,4015.8198,186574.6062,task120
SA_MultiObjective,575.0751,3762.8384,193512.4652,task120
SA_MultiObjective,493.5745,3936.0203,180130.1880,task120
SA_MultiObjective,540.3347,3835.1315,191665.8206,task120
SA_MultiObjective,447.9862,3814.9221,172752.9971,task120
SA_MultiObjective,467.6983,3744.2993,181614.3389,task120
SA_MultiObjective,494.2463,3765.3191,190511.9500,task120
SA_MultiObjective,521.3118,3817.3790,183379.7023,task120
SA_MultiObjective,539.4282,3988.0426,175954.6327,task120
SA_MultiObjective,506.3347,3974.5147,181773.4933,task120
SA_MultiObjective,543.3078,3641.1059,191846.1410,task120
SA_MultiObjective,594.1075,3816.6499,175903.7404,task120
SA_MultiObjective,524.3128,3786.7561,181789.1087,task120
SA_MultiObjective,524.0669,3626.4274,182538.6248,task120
SA_MultiObjective,583.8246,3978.8936,196105.9342,task120
SA_MultiObjective,533.3431,3510.6173,177144.9621,task120
SA_MultiObjective,564.3220,4013.7806,191617.2195,task120
SA_MultiObjective,518.3979,3920.9759,162102.6830,task120
SA_MultiObjective,483.8312,3863.5381,194075.0237,task120
SA_MultiObjective,521.4847,3924.2809,182424.9620,task120
SA_MultiObjective,475.6635,3723.8145,178027.4511,task120
SA_MultiObjective,590.5018,3651.8938,180524.1201,task120
SA_MultiObjective,537.7590,3708.7643,152296.8018,task120
SA_MultiObjective,506.9615,3900.9970,190279.3179,task120
SA_MultiObjective,506.2186,3942.8388,196131.8752,task120
